recordid,address,house_number,street,zip_original,cb_original,site,species,diameter,status,wires,sidewalk_condition,support_structure,borough,x,y,longitude,latitude,cb_new,zip_new,censustract_2010,censusblock_2010,nta_2010,segmentid,spc_common,spc_latin,location
364241,240-012 144 AV,240-012,144 AV,11422,413,Across,PLAC,27,Good,Yes,Good,None,Queens,1055881.602,180353.0655,-73.741813,40.661414,413,11422,654,2006,QN05,63511,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.661414 -73.741813)
101091,334 60 ST,334,60 ST,11220,207,Front,PS,0,Planting Space,None,Good,None,Brooklyn,978782.3198,173050.3234,-74.019702,40.641658,307,11220,72,1000,BK32,161324,PLANTING SITE,PLANTING SITE,(40.641658 -74.019702)
367058,142-027 29 AV,142-027,29 AV,11354,407,Front,QUPA,11,Good,None,Raised,None,Queens,1032428.37,220711.272,-73.826058,40.772346,407,11354,1047,4002,QN51,92284,OAK PIN,QUERCUS PALUSTRIS,(40.772346 -73.826058)
499125,116 W WILLOW RD,116,W WILLOW RD,10303,501,Front,OSVI,31,Good,Yes,Good,None,Staten Island,943664.8701,167515.855,-74.146207,40.626376,501,10303,239,2009,SI12,8769,EASTERN HOP HORNBEAM,OSTRYA VIRGINIANA,(40.626376 -74.146207)
192563,8 HUNTS LA,8,HUNTS LA,11201,202,Side,GLTR,1,Good,None,Good,None,Brooklyn,985730.8161,191983.2802,-73.99466,40.693626,302,11201,502,2002,BK09,23846,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.693626 -73.99466)
168831,187 OXFORD ST,187,OXFORD ST,11235,215,Front,PLAC,17,Good,Yes,Raised,None,Brooklyn,1001484.867,150134.5393,-73.937956,40.578744,315,11235,616,1005,BK17,183708,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.578744 -73.937956)
296284,89-034 120 ST,89-034,120 ST,11418,409,Adjacent,PS,0,Planting Space,None,Good,None,Queens,1,1,1,1,409,11418,144,1008,QN54,56029,PLANTING SITE,PLANTING SITE,(1 1)
298329,39-030 138 ST,39-030,138 ST,11354,407,Front,PLAC,10,Good,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
57271,3003 ROCHAMBEAU AV,3003,ROCHAMBEAU AV,10467,107,Front,ACPL,17,Poor,None,Good,None,Bronx,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
275191,204-011 46 RD,204-011,46 RD,11361,411,Front,LITU,7,Good,Yes,Good,None,Queens,1045941.457,214464.6152,-73.777328,40.755117,411,11361,145102,2008,QN46,97776,TULIP TREE,LIRIODENDRON TULIPIFERA,(40.755117 -73.777328)
416603,85-012 FOREST PKWY,85-012,FOREST PKWY,11421,409,Front,ACPL,8,Good,Yes,Good,None,Queens,1022496,192603,-73.862077,40.695245,409,11421,12,3000,QN53,52428,MAPLE NORWAY,ACER PLATANOIDES,(40.695245 -73.862077)
436650,82-030 267 ST,82-030,267 ST,11004,413,Front,PYCA,8,Excellent,None,Good,None,Queens,1066520.418,209720.6942,-73.703108,40.741929,413,11004,157901,4003,QN44,102985,PEAR CALLERY,PYRUS CALLERYANA,(40.741929 -73.703108)
234954,33-014 69 ST,33-014,69 ST,11377,403,Front,ACRU,15,Excellent,None,Good,None,Queens,1012663.064,213996.0903,-73.897447,40.754001,403,11377,291,1004,QN28,130457,MAPLE RED,ACER RUBRUM,(40.754001 -73.897447)
3926,170 E 75 ST,170,E 75 ST,10019,105,Front,GLTR,10,Good,None,Good,None,Manhattan,995298.2537,220572.386,-73.960112,40.77209,108,10021,128,1002,MN40,37526,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.77209 -73.960112)
5280,61 W 48 ST,61,W 48 ST,10036,105,Across,GLTR,4,Good,None,Good,None,Manhattan,989693.0002,215520.5,-73.980353,40.758229,105,10020,96,1001,MN17,34206,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.758229 -73.980353)
467935,579 ALVERSON LOOP,579,ALVERSON LOOP,10309,503,Side,PR,3,Good,None,Good,None,Staten Island,927136.8852,136973.2717,-74.20549,40.542452,0,0,Unknown,Unknown,Unknown,0,CHERRY OTHER,PRUNUS SPECIES,(40.542452 -74.20549)
13574,251 W 93 ST,251,W 93 ST,10025,107,Front,GIBI,7,Excellent,None,Good,None,Manhattan,991546.4053,228158.9881,-73.973649,40.792917,107,10025,179,4000,MN12,165950,GINKGO,GINKGO BILOBA,(40.792917 -73.973649)
464849,17 RIDGECREST AV,17,RIDGECREST AV,10312,503,Front,ACRU,10,Good,Yes,Good,None,Staten Island,941475.3057,134277.596,-74.153884,40.535133,503,10312,15601,4010,SI54,159923,MAPLE RED,ACER RUBRUM,(40.535133 -74.153884)
421364,56-019 186 ST,56-019,186 ST,11365,411,Front,GIBI,4,Good,None,Good,None,Queens,1042462.631,210182.1687,-73.789922,40.743386,411,11365,1417,4009,QN48,97242,GINKGO,GINKGO BILOBA,(40.743386 -73.789922)
470105,33 ISMAY ST,33,ISMAY ST,10314,502,Front,PS,0,Planting Space,None,Good,None,Staten Island,945719.5187,157155.7159,-74.138746,40.597949,502,10314,27302,1018,SI05,7963,PLANTING SITE,PLANTING SITE,(40.597949 -74.138746)
12526,20 W 102 ST,20,W 102 ST,10025,107,Side,PYCA,3,Good,None,Good,Stakes / Wires,Manhattan,994608.6134,229199.4012,-73.962588,40.795769,107,10025,189,2001,MN12,37521,PEAR CALLERY,PYRUS CALLERYANA,(40.795769 -73.962588)
494007,684 KATAN AV,684,KATAN AV,10312,503,Front,ACSA1,8,Good,None,Good,None,Staten Island,937007.262,139797.371,-74.169997,40.550261,503,10312,17011,1001,SI01,3622,MAPLE SILVER,ACER SACCHARINUM,(40.550261 -74.169997)
465227,174 EDWIN ST,174,EDWIN ST,10312,503,Side,ACPL,10,Good,None,NA,None,Staten Island,936183.3573,134401.6931,-74.172923,40.535447,503,10312,176,3026,SI01,3387,MAPLE NORWAY,ACER PLATANOIDES,(40.535447 -74.172923)
326348,80-008 251 ST,80-008,251 ST,11426,413,Front,TICO,9,Good,None,Good,None,Queens,1062037.908,210100.4586,-73.71928,40.743012,413,11426,157101,4003,QN43,182582,LINDEN LITTLE LEAF,TILIA CORDATA,(40.743012 -73.71928)
266993,159-006 102 ST,159-006,102 ST,11414,410,Side,UNKNOWN,0,Good,Yes,Good,Stakes / Wires,Queens,1031006.845,179850.9125,-73.831474,40.660202,410,11414,884,7000,QN57,106564,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(40.660202 -73.831474)
349610,120-030 238 ST,120-030,238 ST,11411,413,Front,PS,0,Planting Space,None,Good,None,Queens,1059892.787,188938.037,-73.727259,40.684945,413,11411,614,1013,QN33,171858,PLANTING SITE,PLANTING SITE,(40.684945 -73.727259)
412888,158-005 134 AV,158-005,134 AV,11434,412,Front,ACPL,15,Good,Yes,Good,None,Queens,1045569.323,184170.1749,-73.778948,40.671969,412,11434,294,2005,QN02,59326,MAPLE NORWAY,ACER PLATANOIDES,(40.671969 -73.778948)
243812,1001 SENECA AV,1001,SENECA AV,11385,405,Front,GIBI,10,Good,Yes,Good,None,Queens,1011558.955,194012.7049,-73.901513,40.699155,405,11385,557,3001,QN20,48712,GINKGO,GINKGO BILOBA,(40.699155 -73.901513)
210527,316 STERLING PL,316,STERLING PL,11238,208,Side,PLAC,14,Good,None,Good,None,Brooklyn,993220.3458,185388.9068,-73.967661,40.675522,308,11238,207,3001,BK64,29151,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.675522 -73.967661)
40786,24 W 135 ST,24,W 135 ST,10037,110,Side,PLAC,3,Good,None,Good,None,Manhattan,1001173.227,235577.0366,-73.938863,40.813264,110,10037,212,4000,MN03,69228,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.813264 -73.938863)
8442,425 E 67 ST,425,E 67 ST,10065,108,Across,GLTR,5,Good,None,Good,None,Manhattan,995951.8958,217762.5831,-73.957757,40.764377,108,10065,116,1004,MN31,36558,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.764377 -73.957757)
15039,411 WEST END AVE,411,WEST END AVE,10024,107,Side,SOJA,3,Excellent,None,Good,None,Manhattan,989557.3548,225201.1876,-73.980835,40.7848,107,10024,167,2000,MN12,34543,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(40.7848 -73.980835)
3155,240 E HOUSTON ST,240,E HOUSTON ST,10002,103,Across,UNKDEAD,3,Dead,None,Good,None,Manhattan,988157.6488,202347.0413,-73.985903,40.722072,103,10002,3002,1001,MN22,33078,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.722072 -73.985903)
36398,525 E 89 ST,525,E 89 ST,10128,108,Adjacent,PYCA,3,Excellent,None,Good,None,Manhattan,999449.7279,222585.2882,-73.945119,40.777608,108,10128,152,6006,MN32,218052,PEAR CALLERY,PYRUS CALLERYANA,(40.777608 -73.945119)
194253,85 CARLTON AV,85,CARLTON AV,11205,202,Front,QUPA,8,Good,None,Good,None,Brooklyn,991659.9836,192541.4076,-73.973278,40.695155,302,11205,18501,1002,BK68,9007913,OAK PIN,QUERCUS PALUSTRIS,(40.695155 -73.973278)
1003,342 E 13 ST,342,E 13 ST,10003,103,Front,AIAL,4,Good,None,Good,None,Manhattan,988566.8214,205683.0686,-73.984424,40.731228,103,10003,40,6001,MN22,33117,TREE OF HEAVEN,AILANTHUS ALTISSIMA,(40.731228 -73.984424)
412267,115-050 159 ST,115-050,159 ST,11434,412,Front,QUPA,12,Good,Yes,Good,None,Queens,1043551.908,189519.591,-73.786173,40.686666,412,11434,276,1010,QN76,59115,OAK PIN,QUERCUS PALUSTRIS,(40.686666 -73.786173)
65049,1619 FOWLER AV,1619,FOWLER AV,10462,111,Front,FRPE,9,Good,None,Good,None,Bronx,1023960.899,246854.2426,-73.856474,40.844144,211,10462,244,2004,BX37,86471,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.844144 -73.856474)
38466,501 W 143 ST,501,W 143 ST,10031,109,Adjacent,FRPE,5,Good,None,Good,None,Manhattan,998386.5601,239520.775,-73.948922,40.824093,109,10031,229,4001,MN04,166512,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.824093 -73.948922)
181703,472 85 ST,472,85 ST,11209,210,Front,ACPL,6,Excellent,None,Good,None,Brooklyn,976943.9987,166069.2237,-74.026318,40.622495,310,11209,138,3001,BK31,17081,MAPLE NORWAY,ACER PLATANOIDES,(40.622495 -74.026318)
131974,8806 Avenue M,8806,Avenue M,11236,218,Adjacent,PLAC,19,Good,Yes,Good,None,Brooklyn,1011975.686,169823.4605,-73.900109,40.632759,318,11236,1006,2000,BK50,46075,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.632759 -73.900109)
156522,160 ECKFORD ST,160,ECKFORD ST,11222,201,Adjacent,COMA,2,Good,None,Good,Stakes / Wires,Brooklyn,998270.7871,203388.4757,-73.949416,40.72492,301,11222,571,4001,BK76,35490,CHERRY CORNELIAN,CORNUS MAS,(40.72492 -73.949416)
39859,142 W 119 ST,142,W 119 ST,10026,110,Front,FRPE,5,Poor,None,Good,None,Manhattan,998231.7009,232372.5417,-73.949497,40.804474,110,10026,220,2001,MN11,166484,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.804474 -73.949497)
228716,64-026 65 LA,64-026,65 LA,11379,405,Front,PLAC,24,Good,Yes,Good,None,Queens,1013624.199,198687.6011,-73.894044,40.71198,405,11379,61301,1002,QN20,49076,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.71198 -73.894044)
16389,1965 BROADWAY,1965,BROADWAY,10023,107,Median,QUPA,5,Excellent,None,Good,None,Manhattan,989174.0902,221224.4099,-73.982222,40.773885,107,10023,153,4001,MN14,34474,OAK PIN,QUERCUS PALUSTRIS,(40.773885 -73.982222)
261573,114-035 116 ST,114-035,116 ST,11420,410,Front,PLAC,29,Good,Yes,Raised,Stakes / Wires,Queens,1033377.565,186197.0036,-73.822883,40.677608,410,11420,102,1002,QN55,54907,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.677608 -73.822883)
100797,753 53 ST,753,53 ST,11220,207,Across,PLAC,18,Good,None,Raised,None,Brooklyn,982447.8729,172467.4462,-74.006493,40.64006,307,11220,106,3000,BK34,20814,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.64006 -74.006493)
18743,334 W 40 ST,334,W 40 ST,10018,104,Across,GIBI,3,Good,Yes,Good,Stakes / Wires,Manhattan,986543.0021,214842.9418,-73.991723,40.75637,104,10018,115,1002,MN15,33829,GINKGO,GINKGO BILOBA,(40.75637 -73.991723)
18588,427 W 42 ST,427,W 42 ST,10036,104,Front,GLTR,10,Good,None,Good,None,Manhattan,985923.6102,215796.5401,-73.993959,40.758988,104,10036,121,2000,MN15,33750,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.758988 -73.993959)
85343,1776 GLEASON AV,1776,GLEASON AV,10472,109,Across,UNKDEAD,0,Dead,None,Good,None,Bronx,1021069.719,241622.3572,-73.866952,40.829796,209,10472,70,1004,BX55,85774,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.829796 -73.866952)
36866,1136 MADISON AV,1136,MADISON AV,10028,108,Front,GLTR,5,Excellent,None,Good,None,Manhattan,995439.4802,223374.4914,-73.959597,40.779781,108,10028,15001,2001,MN40,37570,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.779781 -73.959597)
401806,7-033 152 ST,7-033,152 ST,11357,407,Front,TICO,5,Good,Yes,Good,None,Queens,1036749.959,228799.6107,-73.810392,40.794522,407,11357,987,1000,QN49,92983,LINDEN LITTLE LEAF,TILIA CORDATA,(40.794522 -73.810392)
368046,43-001 165 ST,43-001,165 ST,11358,407,Side,QUPA,15,Good,None,Good,None,Queens,1039267.695,215678.1601,-73.801407,40.758492,407,11358,1193,1006,QN52,92089,OAK PIN,QUERCUS PALUSTRIS,(40.758492 -73.801407)
413645,25-036 MCINTOSH ST,25-036,MCINTOSH ST,11369,403,Front,ACSA2,20,Good,None,Good,None,Queens,1020454.589,217658.6515,-73.869304,40.764025,403,11369,367,1003,QN27,83146,MAPLE SUGAR,ACER SACCHARUM,(40.764025 -73.869304)
296008,65-050 162 ST,65-050,162 ST,11365,408,Front,QUPA,18,Good,None,Good,None,Queens,1037815.427,207188.6542,-73.806717,40.735199,408,11365,122701,6000,QN38,267210,OAK PIN,QUERCUS PALUSTRIS,(40.735199 -73.806717)
338178,90-026 VANDEVEER ST,90-026,VANDEVEER ST,11428,413,Front,ACPL,15,Good,Yes,Good,None,Queens,1,1,1,1,413,11428,542,1001,QN34,100378,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
325664,78-031 267 ST,78-031,267 ST,11004,413,Front,QURU,7,Good,None,Good,None,Queens,1065758.687,212377.0588,-73.705825,40.749227,413,11004,157901,6014,QN44,103368,OAK NORTHERN RED,QUERCUS RUBRA,(40.749227 -73.705825)
461712,32 CHAMPLAIN AV,32,CHAMPLAIN AV,10306,503,Front,PLAC,19,Excellent,Yes,Good,None,Staten Island,948798.47,144122.1509,-74.127591,40.562187,503,10306,13204,1003,SI25,7362,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.562187 -74.127591)
429458,31-075 140 ST,31-075,140 ST,11354,407,Side,UNKSTUM,2,Stump,None,Good,None,Queens,1031718.09,219675.5724,-73.82863,40.769508,407,11354,88901,3004,QN22,91237,UNKNOWN STUMP,UNKNOWN STUMP,(40.769508 -73.82863)
253887,87-073 109 ST,87-073,109 ST,11418,409,Adjacent,ACPL,15,Poor,Yes,Raised,None,Queens,1029221.92,192158.8285,-73.837825,40.693994,409,11418,12601,1001,QN54,107752,MAPLE NORWAY,ACER PLATANOIDES,(40.693994 -73.837825)
438938,21-011 ELK CT,21-011,ELK CT,11691,414,Front,PLAC,17,Unknown,Yes,Good,None,Queens,1052019.581,157541.3577,-73.755962,40.598832,414,11691,99801,3002,QN15,61742,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.598832 -73.755962)
258104,109-009 109 ST,109-009,109 ST,11420,410,Across,ACPL,13,Good,None,Good,None,Queens,1031184.217,186925.3999,-73.830786,40.679619,410,11420,96,1004,QN55,54691,MAPLE NORWAY,ACER PLATANOIDES,(40.679619 -73.830786)
490221,22 SERRELL AV,22,SERRELL AV,10312,503,Front,ACRU,2,Good,None,Good,None,Staten Island,937762.6383,138877.7927,-74.167273,40.547741,503,10312,17011,1014,SI01,3620,MAPLE RED,ACER RUBRUM,(40.547741 -74.167273)
451515,74 GRAND AV,74,GRAND AV,10301,501,Side,ACSA1,24,Excellent,Yes,Good,None,Staten Island,956528.7791,163824.3715,-74.09985,40.616293,501,10301,47,2002,SI08,13138,MAPLE SILVER,ACER SACCHARINUM,(40.616293 -74.09985)
465700,356 EDGEGROVE AV,356,EDGEGROVE AV,10312,503,Front,GLTR,5,Good,Yes,Good,None,Staten Island,933271.67,136232.7384,-74.183412,40.540456,503,10312,17005,1011,SI01,3082,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.540456 -74.183412)
253021,85-021 114 ST,85-021,114 ST,11418,409,Front,ACPL,22,Good,Yes,Good,None,Queens,1029641.719,194786.8441,-73.836294,40.701205,409,11418,132,2004,QN54,53341,MAPLE NORWAY,ACER PLATANOIDES,(40.701205 -73.836294)
414227,34-022 87 ST,34-022,87 ST,11372,403,Front,QUPA,27,Good,None,Raised,None,Queens,1017411.996,213918.2427,-73.880306,40.75377,403,11372,279,1002,QN28,130614,OAK PIN,QUERCUS PALUSTRIS,(40.75377 -73.880306)
179188,7824 79 ST,7824,79 ST,11228,211,Side,PLAC,21,Excellent,None,Good,None,Brooklyn,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
150256,911 E 40 ST,911,E 40 ST,11210,217,Front,ACPL,4,Good,Yes,Good,None,Brooklyn,1001433.949,169946.3106,-73.938089,40.633123,317,11210,780,2000,BK91,41803,MAPLE NORWAY,ACER PLATANOIDES,(40.633123 -73.938089)
318694,90-027 138 ST,90-027,138 ST,11435,412,Front,PLAC,15,Good,None,Good,None,Queens,1035806.072,194596.7466,-73.814064,40.70065,412,11435,212,2007,QN61,56702,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.70065 -73.814064)
158580,573 E 37 ST,573,E 37 ST,11203,217,Front,ACSA2,19,Excellent,Yes,Raised,None,Brooklyn,1000355.768,173570.2151,-73.941965,40.643072,317,11203,832,1001,BK91,41737,MAPLE SUGAR,ACER SACCHARUM,(40.643072 -73.941965)
363604,257-003 148 AV,257-003,148 AV,11422,413,Front,FRPE,21,Good,Yes,Good,None,Queens,1058650.016,178050.3808,-73.73186,40.655071,413,11422,664,4000,QN05,62661,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.655071 -73.73186)
292384,110-002 68 DR,110-002,68 DR,11375,406,Front,UNKSTUM,0,Stump,None,Good,None,Queens,1027622.122,203934.3248,-73.843519,40.726323,406,11375,75702,2004,QN17,82605,UNKNOWN STUMP,UNKNOWN STUMP,(40.726323 -73.843519)
115820,3654 Leif Ericson Dr,3654,Leif Ericson Dr,11235,215,Front,PLAC,13,Good,Yes,Good,None,Brooklyn,1,1,1,1,315,11235,608,1025,BK17,39672,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
324606,143-016 84 DR,143-016,84 DR,11435,408,Adjacent,ACPL,16,Good,Yes,Good,None,Queens,1035988.491,198417.7835,-73.813376,40.711136,408,11435,232,2000,QN35,112891,MAPLE NORWAY,ACER PLATANOIDES,(40.711136 -73.813376)
464384,157 PEMBROOK LA,157,PEMBROOK LA,10309,503,Front,PYCA,4,Poor,None,Good,None,Staten Island,923161.9937,134434.3706,-74.219769,40.535456,503,10309,226,3000,SI11,109659,PEAR CALLERY,PYRUS CALLERYANA,(40.535456 -74.219769)
222619,8601 23 AV,8601,23 AV,11369,403,Side,GLTR,1,Good,None,Good,Stakes / Wires,Queens,1039653.475,222328.3449,-73.79996,40.776743,403,11369,347,2005,QN28,175407,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.776743 -73.79996)
453522,250 PARK AV,250,PARK AV,10302,501,Front,GLTR,3,Good,None,Good,Stakes / Wires,Staten Island,947079.5651,170746.638,-74.133923,40.635259,501,10302,207,3006,SI28,10072,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.635259 -74.133923)
125262,752 E 13 ST,752,E 13 ST,11230,214,Front,PLAC,33,Good,None,Good,None,Brooklyn,1,1,1,1,314,11230,528,2001,BK42,163467,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
515949,35 ELKHART ST,35,ELKHART ST,10308,503,Front,PYCA,3,Excellent,Yes,Good,None,Staten Island,942034.6291,144903.6656,-74.151939,40.564302,503,10308,14605,1003,SI54,6615,PEAR CALLERY,PYRUS CALLERYANA,(40.564302 -74.151939)
412697,19-003 CROSSBAY BLVD,19-003,CROSSBAY BLVD,11693,414,Median,PLAC,8,Good,Yes,Good,None,Queens,1034073.037,157754.5032,-73.820586,40.599536,414,11693,107201,1045,QN10,53727,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.599536 -73.820586)
399773,13-035 143 ST,13-035,143 ST,11357,407,Front,PLAC,20,Good,Yes,Good,None,Queens,1032292.447,226076.6731,-73.826511,40.787074,407,11357,945,2009,QN49,92371,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.787074 -73.826511)
68225,1186 BX AND PELHAM S,1186,BX AND PELHAM S,10461,111,Adjacent,QUPA,17,Good,Yes,Raised,None,Bronx,1,1,1,1,211,10461,288,4003,BX49,88055,OAK PIN,QUERCUS PALUSTRIS,(1 1)
93747,4217 BARNS AV,4217,BARNS AV,10466,112,Front,PYCA,4,Good,None,Good,None,Bronx,1024572.547,264687.2712,-73.854156,40.893087,212,10466,434,4005,BX62,89219,PEAR CALLERY,PYRUS CALLERYANA,(40.893087 -73.854156)
403293,115-046 174 ST,115-046,174 ST,11434,412,Front,QUPA,31,Good,Yes,Good,None,Queens,1046633.652,190728.8618,-73.77505,40.689964,412,11434,432,1014,QN08,60929,OAK PIN,QUERCUS PALUSTRIS,(40.689964 -73.77505)
145428,116 E 57 ST,116,E 57 ST,11203,217,Front,PYCA,4,Good,Yes,Good,None,Brooklyn,1005410.447,177270.0391,-73.923739,40.653217,317,11203,864,2004,BK96,42332,PEAR CALLERY,PYRUS CALLERYANA,(40.653217 -73.923739)
18598,593 9 AV,593,9 AV,10036,104,Side,GLTR,5,Good,None,Good,None,Manhattan,986359.0002,215716.0001,-73.992387,40.758767,104,10036,121,2000,MN15,33840,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.758767 -73.992387)
132586,4717 Avenue I,4717,Avenue I,11234,218,Adjacent,ACPL,13,Good,Yes,Good,None,Brooklyn,1003442.567,168933.8084,-73.930855,40.63034,318,11234,726,1011,BK58,41038,MAPLE NORWAY,ACER PLATANOIDES,(40.63034 -73.930855)
352198,36035 BOWNE ST,36035,BOWNE ST,11354,407,Assigned,UNKNOWN,48,Good,None,Raised,None,Queens,1,1,1,1,407,11354,865,2000,QN22,91328,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(1 1)
502832,293 FINLEY AV,293,FINLEY AV,10306,503,Front,MAPU,2,Good,None,Good,None,Staten Island,954255.9975,143099.2325,-74.107944,40.559399,503,10306,12806,4019,SI25,10820,APPLE,MALUS PUMILA,(40.559399 -74.107944)
235764,82-066 61 RD,82-066,61 RD,11379,405,Front,ACPL,18,Good,None,Good,None,Queens,1019000.977,203870.3738,-73.874623,40.726185,405,11379,671,2001,QN21,130328,MAPLE NORWAY,ACER PLATANOIDES,(40.726185 -73.874623)
31768,49 FULTON ST,49,FULTON ST,10038,101,Rear,GLTR,7,Good,None,Good,None,Manhattan,982965.9274,197295.0179,-74.004632,40.708206,101,10038,1501,3017,MN25,23474,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.708206 -74.004632)
510936,159 CEDAR GROVE AV,159,CEDAR GROVE AV,10306,595,Front,PYCA,13,Excellent,Yes,Good,None,Staten Island,956180.0001,143572.4999,-74.101022,40.560705,502,10306,12804,2012,SI45,10973,PEAR CALLERY,PYRUS CALLERYANA,(40.560705 -74.101022)
56543,1658 EASTBURN AV,1658,EASTBURN AV,10457,104,Across,CEOC,4,Good,None,Good,None,Bronx,1009531.45,246440.7257,-73.908628,40.843062,204,10457,22902,1003,BX41,72321,HACKBERRY,CELTIS OCCIDENTALIS,(40.843062 -73.908628)
256861,107-064 LEFFERTS BLVD,107-064,LEFFERTS BLVD,11419,410,Front,PLAC,22,Good,Yes,Good,None,Queens,1033457.336,188159.8887,-73.822581,40.682995,410,11419,106,2003,QN55,54929,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.682995 -73.822581)
297639,166-039 21 RD,166-039,21 RD,11357,407,Front,ACSA1,15,Good,None,Good,None,Queens,1040554.218,222711.2554,-73.796704,40.777788,407,11357,1017,1005,QN47,98649,MAPLE SILVER,ACER SACCHARINUM,(40.777788 -73.796704)
280825,36-006 29 ST,36-006,29 ST,11106,401,Assigned/Side,QUPA,38,Good,Yes,Good,None,Queens,1003243.782,215160.1324,-73.931441,40.757221,401,11106,51,1000,QN68,67546,OAK PIN,QUERCUS PALUSTRIS,(40.757221 -73.931441)
51519,673 KING AV,673,KING AV,10464,110,Front,ACSA2,20,Good,None,Good,None,Bronx,1042434.074,251497.1339,-73.789667,40.856785,210,10464,516,1001,BX10,99751,MAPLE SUGAR,ACER SACCHARUM,(40.856785 -73.789667)
79214,758 E 138 ST,758,E 138 ST,10454,101,Assigned,GLTR,14,Good,None,Good,None,Bronx,1008619.685,232394.395,-73.911974,40.804511,201,10454,19,3014,BX39,70322,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.804511 -73.911974)
74402,166 E 188 ST,166,E 188 ST,10458,105,Front,ULAM,10,Excellent,None,Good,None,Bronx,1012400.146,253188.3975,-73.898231,40.861573,205,10468,23703,1003,BX40,176287,ELM AMERICAN,ULMUS AMERICANA,(40.861573 -73.898231)
435707,79-049 262 ST,79-049,262 ST,11004,413,Front,GLTR,6,Good,None,Good,None,Queens,1064703.706,211255.7954,-73.709646,40.746159,413,11004,157901,1009,QN44,103311,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.746159 -73.709646)
172985,4815 Avenue K,4815,Avenue K,11234,218,Front,PLAC,25,Good,None,Raised,None,Brooklyn,1003998.99,167269.9701,-73.928855,40.625772,318,11234,730,1005,BK58,108116,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.625772 -73.928855)
302250,48-029 38 ST,48-029,38 ST,11101,402,Front,ACPL,9,Good,None,Good,None,Queens,1004221.372,208767.2228,-73.927931,40.739672,402,11101,189,3001,QN31,66391,MAPLE NORWAY,ACER PLATANOIDES,(40.739672 -73.927931)
